facility,profile,trial,policy,entry_point,weighted_service_hours_lost,recovery_step,pct_services_restored,total_compromised
small_clinic,resource_constrained,0,criticality,workstation,182.175,189,0.8571428571428571,41
small_clinic,resource_constrained,0,mvr,workstation,169.67499999999998,173,1.0,41
small_clinic,resource_constrained,1,criticality,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,1,mvr,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,2,criticality,privileged_system,17.625,16,1.0,2
small_clinic,resource_constrained,2,mvr,privileged_system,17.625,16,1.0,2
small_clinic,resource_constrained,3,criticality,medical_device,1.6,30,1.0,7
small_clinic,resource_constrained,3,mvr,medical_device,1.6,30,1.0,7
small_clinic,resource_constrained,4,criticality,vendor_connection,174.875,167,0.8571428571428571,42
small_clinic,resource_constrained,4,mvr,vendor_connection,168.92499999999998,174,0.8571428571428571,42
small_clinic,resource_constrained,5,criticality,workstation,169.575,183,0.8571428571428571,31
small_clinic,resource_constrained,5,mvr,workstation,156.975,175,0.8571428571428571,31
small_clinic,resource_constrained,6,criticality,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,6,mvr,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,7,criticality,privileged_system,0.2,0,1.0,1
small_clinic,resource_constrained,7,mvr,privileged_system,0.2,0,1.0,1
small_clinic,resource_constrained,8,criticality,medical_device,54.824999999999996,103,1.0,21
small_clinic,resource_constrained,8,mvr,medical_device,54.075,103,1.0,21
small_clinic,resource_constrained,9,criticality,vendor_connection,152.10000000000002,173,1.0,40
small_clinic,resource_constrained,9,mvr,vendor_connection,137.70000000000002,173,1.0,40
small_clinic,resource_constrained,10,criticality,workstation,108.475,152,1.0,29
small_clinic,resource_constrained,10,mvr,workstation,109.27500000000002,152,1.0,29
small_clinic,resource_constrained,11,criticality,internet_facing,200.925,166,0.8571428571428571,48
small_clinic,resource_constrained,11,mvr,internet_facing,181.425,151,0.8571428571428571,48
small_clinic,resource_constrained,12,criticality,privileged_system,134.89999999999998,166,1.0,45
small_clinic,resource_constrained,12,mvr,privileged_system,134.2,166,1.0,45
small_clinic,resource_constrained,13,criticality,medical_device,185.625,168,0.8571428571428571,54
small_clinic,resource_constrained,13,mvr,medical_device,171.575,168,0.8571428571428571,54
small_clinic,resource_constrained,14,criticality,vendor_connection,206.67500000000004,187,0.8571428571428571,29
small_clinic,resource_constrained,14,mvr,vendor_connection,193.975,171,1.0,29
small_clinic,resource_constrained,15,criticality,workstation,194.325,177,1.0,33
small_clinic,resource_constrained,15,mvr,workstation,176.475,169,1.0,33
small_clinic,resource_constrained,16,criticality,internet_facing,22.025,61,1.0,10
small_clinic,resource_constrained,16,mvr,internet_facing,20.675,65,1.0,10
small_clinic,resource_constrained,17,criticality,privileged_system,125.675,121,1.0,15
small_clinic,resource_constrained,17,mvr,privileged_system,105.89999999999999,114,1.0,15
small_clinic,resource_constrained,18,criticality,medical_device,9.4,10,1.0,1
small_clinic,resource_constrained,18,mvr,medical_device,9.4,10,1.0,1
small_clinic,resource_constrained,19,criticality,vendor_connection,205.87499999999997,178,0.8571428571428571,39
small_clinic,resource_constrained,19,mvr,vendor_connection,191.775,182,1.0,39
small_clinic,resource_constrained,20,criticality,workstation,186.2,164,0.8571428571428571,51
small_clinic,resource_constrained,20,mvr,workstation,162.70000000000002,140,1.0,51
small_clinic,resource_constrained,21,criticality,internet_facing,99.52499999999999,116,1.0,15
small_clinic,resource_constrained,21,mvr,internet_facing,97.57499999999999,116,1.0,15
small_clinic,resource_constrained,22,criticality,privileged_system,228.075,186,0.8571428571428571,35
small_clinic,resource_constrained,22,mvr,privileged_system,216.57500000000002,170,0.8571428571428571,35
small_clinic,resource_constrained,23,criticality,medical_device,99.89999999999999,164,1.0,44
small_clinic,resource_constrained,23,mvr,medical_device,87.7,164,1.0,44
small_clinic,resource_constrained,24,criticality,vendor_connection,4.95,20,1.0,6
small_clinic,resource_constrained,24,mvr,vendor_connection,4.95,20,1.0,6
small_clinic,resource_constrained,25,criticality,workstation,225.075,-1,0.0,52
small_clinic,resource_constrained,25,mvr,workstation,203.9,184,0.7142857142857143,52
small_clinic,resource_constrained,26,criticality,internet_facing,182.47500000000002,-1,0.8571428571428571,43
small_clinic,resource_constrained,26,mvr,internet_facing,169.27499999999998,-1,0.8571428571428571,43
small_clinic,resource_constrained,27,criticality,privileged_system,197.25000000000003,167,0.8571428571428571,45
small_clinic,resource_constrained,27,mvr,privileged_system,179.45,145,0.8571428571428571,45
small_clinic,resource_constrained,28,criticality,medical_device,88.3,186,1.0,34
small_clinic,resource_constrained,28,mvr,medical_device,82.1,186,1.0,34
small_clinic,resource_constrained,29,criticality,vendor_connection,216.75,181,0.8571428571428571,44
small_clinic,resource_constrained,29,mvr,vendor_connection,202.55,179,0.8571428571428571,44
small_clinic,resource_constrained,30,criticality,workstation,0.0,0,1.0,2
small_clinic,resource_constrained,30,mvr,workstation,0.0,0,1.0,2
small_clinic,resource_constrained,31,criticality,internet_facing,180.10000000000002,152,1.0,42
small_clinic,resource_constrained,31,mvr,internet_facing,162.9,148,1.0,42
small_clinic,resource_constrained,32,criticality,privileged_system,153.42499999999998,183,1.0,40
small_clinic,resource_constrained,32,mvr,privileged_system,138.82500000000002,183,1.0,40
small_clinic,resource_constrained,33,criticality,medical_device,11.6,62,1.0,7
small_clinic,resource_constrained,33,mvr,medical_device,11.6,62,1.0,7
small_clinic,resource_constrained,34,criticality,vendor_connection,34.825,37,1.0,8
small_clinic,resource_constrained,34,mvr,vendor_connection,34.825,37,1.0,8
small_clinic,resource_constrained,35,criticality,workstation,160.65,190,1.0,49
small_clinic,resource_constrained,35,mvr,workstation,144.65,190,1.0,49
small_clinic,resource_constrained,36,criticality,internet_facing,172.875,150,1.0,31
small_clinic,resource_constrained,36,mvr,internet_facing,171.35000000000002,149,1.0,31
small_clinic,resource_constrained,37,criticality,privileged_system,128.775,106,1.0,44
small_clinic,resource_constrained,37,mvr,privileged_system,111.9,103,1.0,44
small_clinic,resource_constrained,38,criticality,medical_device,173.3,175,1.0,45
small_clinic,resource_constrained,38,mvr,medical_device,160.675,175,1.0,45
small_clinic,resource_constrained,39,criticality,vendor_connection,0.0,0,1.0,1
small_clinic,resource_constrained,39,mvr,vendor_connection,0.0,0,1.0,1
small_clinic,resource_constrained,40,criticality,workstation,2.0,11,1.0,1
small_clinic,resource_constrained,40,mvr,workstation,2.0,11,1.0,1
small_clinic,resource_constrained,41,criticality,internet_facing,162.02499999999998,152,1.0,43
small_clinic,resource_constrained,41,mvr,internet_facing,152.6,141,1.0,43
small_clinic,resource_constrained,42,criticality,privileged_system,21.625,45,1.0,9
small_clinic,resource_constrained,42,mvr,privileged_system,21.625,45,1.0,9
small_clinic,resource_constrained,43,criticality,medical_device,0.0,0,1.0,4
small_clinic,resource_constrained,43,mvr,medical_device,0.0,0,1.0,4
small_clinic,resource_constrained,44,criticality,vendor_connection,191.97500000000002,171,0.8571428571428571,47
small_clinic,resource_constrained,44,mvr,vendor_connection,174.375,163,0.8571428571428571,47
small_clinic,resource_constrained,45,criticality,workstation,163.54999999999998,154,1.0,30
small_clinic,resource_constrained,45,mvr,workstation,147.875,154,1.0,30
small_clinic,resource_constrained,46,criticality,internet_facing,2.0,14,1.0,1
small_clinic,resource_constrained,46,mvr,internet_facing,2.0,14,1.0,1
small_clinic,resource_constrained,47,criticality,privileged_system,135.1,151,1.0,41
small_clinic,resource_constrained,47,mvr,privileged_system,119.22500000000001,151,1.0,41
small_clinic,resource_constrained,48,criticality,medical_device,178.55,188,0.8571428571428571,48
small_clinic,resource_constrained,48,mvr,medical_device,163.775,188,0.8571428571428571,48
small_clinic,resource_constrained,49,criticality,vendor_connection,234.65,-1,0.5714285714285714,47
small_clinic,resource_constrained,49,mvr,vendor_connection,223.575,-1,0.7142857142857143,47
small_clinic,resource_constrained,50,criticality,workstation,0.0,0,1.0,1
small_clinic,resource_constrained,50,mvr,workstation,0.0,0,1.0,1
small_clinic,resource_constrained,51,criticality,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,51,mvr,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,52,criticality,privileged_system,167.025,157,1.0,36
small_clinic,resource_constrained,52,mvr,privileged_system,160.675,157,1.0,36
small_clinic,resource_constrained,53,criticality,medical_device,0.0,0,1.0,1
small_clinic,resource_constrained,53,mvr,medical_device,0.0,0,1.0,1
small_clinic,resource_constrained,54,criticality,vendor_connection,186.6,189,1.0,39
small_clinic,resource_constrained,54,mvr,vendor_connection,171.75,189,1.0,39
small_clinic,resource_constrained,55,criticality,workstation,2.5999999999999996,12,1.0,2
small_clinic,resource_constrained,55,mvr,workstation,2.5999999999999996,12,1.0,2
small_clinic,resource_constrained,56,criticality,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,56,mvr,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,57,criticality,privileged_system,45.825,40,1.0,2
small_clinic,resource_constrained,57,mvr,privileged_system,45.825,40,1.0,2
small_clinic,resource_constrained,58,criticality,medical_device,14.000000000000002,119,1.0,13
small_clinic,resource_constrained,58,mvr,medical_device,14.000000000000002,119,1.0,13
small_clinic,resource_constrained,59,criticality,vendor_connection,150.95000000000002,177,1.0,34
small_clinic,resource_constrained,59,mvr,vendor_connection,136.45,177,1.0,34
small_clinic,resource_constrained,60,criticality,workstation,123.575,112,1.0,37
small_clinic,resource_constrained,60,mvr,workstation,107.52499999999998,94,1.0,37
small_clinic,resource_constrained,61,criticality,internet_facing,1.2,0,1.0,2
small_clinic,resource_constrained,61,mvr,internet_facing,1.2,0,1.0,2
small_clinic,resource_constrained,62,criticality,privileged_system,202.54999999999998,-1,0.14285714285714285,45
small_clinic,resource_constrained,62,mvr,privileged_system,188.525,-1,0.14285714285714285,45
small_clinic,resource_constrained,63,criticality,medical_device,0.0,0,1.0,1
small_clinic,resource_constrained,63,mvr,medical_device,0.0,0,1.0,1
small_clinic,resource_constrained,64,criticality,vendor_connection,146.425,134,1.0,44
small_clinic,resource_constrained,64,mvr,vendor_connection,130.925,131,1.0,44
small_clinic,resource_constrained,65,criticality,workstation,131.175,149,1.0,37
small_clinic,resource_constrained,65,mvr,workstation,107.27499999999999,149,1.0,37
small_clinic,resource_constrained,66,criticality,internet_facing,163.375,148,1.0,50
small_clinic,resource_constrained,66,mvr,internet_facing,158.82500000000002,148,1.0,50
small_clinic,resource_constrained,67,criticality,privileged_system,0.0,0,1.0,1
small_clinic,resource_constrained,67,mvr,privileged_system,0.0,0,1.0,1
small_clinic,resource_constrained,68,criticality,medical_device,143.9,144,1.0,41
small_clinic,resource_constrained,68,mvr,medical_device,126.89999999999999,140,1.0,41
small_clinic,resource_constrained,69,criticality,vendor_connection,175.875,156,1.0,44
small_clinic,resource_constrained,69,mvr,vendor_connection,160.175,140,1.0,44
small_clinic,resource_constrained,70,criticality,workstation,126.85,118,1.0,49
small_clinic,resource_constrained,70,mvr,workstation,115.72500000000001,108,1.0,49
small_clinic,resource_constrained,71,criticality,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,71,mvr,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,72,criticality,privileged_system,30.2,37,1.0,2
small_clinic,resource_constrained,72,mvr,privileged_system,30.2,37,1.0,2
small_clinic,resource_constrained,73,criticality,medical_device,187.55,170,1.0,44
small_clinic,resource_constrained,73,mvr,medical_device,173.9,170,1.0,44
small_clinic,resource_constrained,74,criticality,vendor_connection,142.725,145,1.0,42
small_clinic,resource_constrained,74,mvr,vendor_connection,123.25000000000001,131,1.0,42
small_clinic,resource_constrained,75,criticality,workstation,184.275,162,1.0,47
small_clinic,resource_constrained,75,mvr,workstation,173.725,162,1.0,47
small_clinic,resource_constrained,76,criticality,internet_facing,163.92499999999998,175,0.8571428571428571,38
small_clinic,resource_constrained,76,mvr,internet_facing,157.42499999999998,171,0.8571428571428571,38
small_clinic,resource_constrained,77,criticality,privileged_system,169.875,155,0.8571428571428571,49
small_clinic,resource_constrained,77,mvr,privileged_system,151.95,141,0.8571428571428571,49
small_clinic,resource_constrained,78,criticality,medical_device,193.875,-1,0.7142857142857143,36
small_clinic,resource_constrained,78,mvr,medical_device,179.15,188,1.0,36
small_clinic,resource_constrained,79,criticality,vendor_connection,175.425,148,1.0,53
small_clinic,resource_constrained,79,mvr,vendor_connection,157.35,151,1.0,53
small_clinic,resource_constrained,80,criticality,workstation,210.47499999999997,190,0.7142857142857143,41
small_clinic,resource_constrained,80,mvr,workstation,195.575,170,0.8571428571428571,41
small_clinic,resource_constrained,81,criticality,internet_facing,129.425,116,1.0,38
small_clinic,resource_constrained,81,mvr,internet_facing,112.92500000000001,112,1.0,38
small_clinic,resource_constrained,82,criticality,privileged_system,235.22499999999997,-1,0.5714285714285714,42
small_clinic,resource_constrained,82,mvr,privileged_system,224.24999999999997,-1,0.5714285714285714,42
small_clinic,resource_constrained,83,criticality,medical_device,154.24999999999997,149,1.0,51
small_clinic,resource_constrained,83,mvr,medical_device,139.55,138,1.0,51
small_clinic,resource_constrained,84,criticality,vendor_connection,168.6,173,1.0,43
small_clinic,resource_constrained,84,mvr,vendor_connection,150.525,173,1.0,43
small_clinic,resource_constrained,85,criticality,workstation,141.75,164,1.0,34
small_clinic,resource_constrained,85,mvr,workstation,128.95000000000002,156,1.0,34
small_clinic,resource_constrained,86,criticality,internet_facing,185.475,188,1.0,48
small_clinic,resource_constrained,86,mvr,internet_facing,167.60000000000002,188,1.0,48
small_clinic,resource_constrained,87,criticality,privileged_system,128.75,115,1.0,16
small_clinic,resource_constrained,87,mvr,privileged_system,116.75,115,1.0,16
small_clinic,resource_constrained,88,criticality,medical_device,177.12500000000003,158,0.8571428571428571,36
small_clinic,resource_constrained,88,mvr,medical_device,159.89999999999998,143,0.8571428571428571,36
small_clinic,resource_constrained,89,criticality,vendor_connection,139.625,188,1.0,28
small_clinic,resource_constrained,89,mvr,vendor_connection,116.625,188,1.0,28
small_clinic,resource_constrained,90,criticality,workstation,93.225,144,1.0,35
small_clinic,resource_constrained,90,mvr,workstation,70.325,144,1.0,35
small_clinic,resource_constrained,91,criticality,internet_facing,233.72500000000002,-1,0.42857142857142855,56
small_clinic,resource_constrained,91,mvr,internet_facing,215.675,-1,0.5714285714285714,56
small_clinic,resource_constrained,92,criticality,privileged_system,118.75,119,1.0,15
small_clinic,resource_constrained,92,mvr,privileged_system,106.15,119,1.0,15
small_clinic,resource_constrained,93,criticality,medical_device,106.62500000000001,149,1.0,38
small_clinic,resource_constrained,93,mvr,medical_device,85.175,149,1.0,38
small_clinic,resource_constrained,94,criticality,vendor_connection,165.725,174,1.0,40
small_clinic,resource_constrained,94,mvr,vendor_connection,152.82500000000002,174,1.0,40
small_clinic,resource_constrained,95,criticality,workstation,155.32500000000002,147,1.0,43
small_clinic,resource_constrained,95,mvr,workstation,141.65,147,1.0,43
small_clinic,resource_constrained,96,criticality,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,96,mvr,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,97,criticality,privileged_system,0.0,0,1.0,1
small_clinic,resource_constrained,97,mvr,privileged_system,0.0,0,1.0,1
small_clinic,resource_constrained,98,criticality,medical_device,143.475,149,1.0,44
small_clinic,resource_constrained,98,mvr,medical_device,131.075,141,1.0,44
small_clinic,resource_constrained,99,criticality,vendor_connection,227.75000000000003,185,0.7142857142857143,42
small_clinic,resource_constrained,99,mvr,vendor_connection,216.25000000000003,169,0.7142857142857143,42
small_clinic,resource_constrained,100,criticality,workstation,70.925,99,0.8571428571428571,33
small_clinic,resource_constrained,100,mvr,workstation,65.45,102,0.8571428571428571,33
small_clinic,resource_constrained,101,criticality,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,101,mvr,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,102,criticality,privileged_system,197.475,164,0.8571428571428571,42
small_clinic,resource_constrained,102,mvr,privileged_system,188.375,152,0.8571428571428571,42
small_clinic,resource_constrained,103,criticality,medical_device,173.25,-1,0.14285714285714285,44
small_clinic,resource_constrained,103,mvr,medical_device,154.40000000000003,-1,0.14285714285714285,44
small_clinic,resource_constrained,104,criticality,vendor_connection,136.75,180,1.0,33
small_clinic,resource_constrained,104,mvr,vendor_connection,121.94999999999999,180,1.0,33
small_clinic,resource_constrained,105,criticality,workstation,148.3,160,1.0,47
small_clinic,resource_constrained,105,mvr,workstation,135.125,160,1.0,47
small_clinic,resource_constrained,106,criticality,internet_facing,5.25,26,1.0,2
small_clinic,resource_constrained,106,mvr,internet_facing,5.25,26,1.0,2
small_clinic,resource_constrained,107,criticality,privileged_system,136.32500000000002,168,1.0,35
small_clinic,resource_constrained,107,mvr,privileged_system,126.25000000000001,168,1.0,35
small_clinic,resource_constrained,108,criticality,medical_device,167.475,156,1.0,47
small_clinic,resource_constrained,108,mvr,medical_device,156.125,152,1.0,47
small_clinic,resource_constrained,109,criticality,vendor_connection,114.82500000000002,106,1.0,28
small_clinic,resource_constrained,109,mvr,vendor_connection,96.925,102,1.0,28
small_clinic,resource_constrained,110,criticality,workstation,58.825,116,1.0,8
small_clinic,resource_constrained,110,mvr,workstation,50.725,116,1.0,8
small_clinic,resource_constrained,111,criticality,internet_facing,203.89999999999998,173,0.8571428571428571,43
small_clinic,resource_constrained,111,mvr,internet_facing,188.6,169,1.0,43
small_clinic,resource_constrained,112,criticality,privileged_system,149.15000000000003,183,1.0,40
small_clinic,resource_constrained,112,mvr,privileged_system,133.52499999999998,183,1.0,40
small_clinic,resource_constrained,113,criticality,medical_device,190.3,-1,0.5714285714285714,33
small_clinic,resource_constrained,113,mvr,medical_device,176.775,-1,0.8571428571428571,33
small_clinic,resource_constrained,114,criticality,vendor_connection,0.0,0,1.0,1
small_clinic,resource_constrained,114,mvr,vendor_connection,0.0,0,1.0,1
small_clinic,resource_constrained,115,criticality,workstation,138.95,181,1.0,49
small_clinic,resource_constrained,115,mvr,workstation,124.1,181,1.0,49
small_clinic,resource_constrained,116,criticality,internet_facing,125.275,113,0.8571428571428571,32
small_clinic,resource_constrained,116,mvr,internet_facing,118.67500000000001,113,0.8571428571428571,32
small_clinic,resource_constrained,117,criticality,privileged_system,155.64999999999998,154,1.0,45
small_clinic,resource_constrained,117,mvr,privileged_system,151.975,154,1.0,45
small_clinic,resource_constrained,118,criticality,medical_device,0.0,0,1.0,5
small_clinic,resource_constrained,118,mvr,medical_device,0.0,0,1.0,5
small_clinic,resource_constrained,119,criticality,vendor_connection,240.775,-1,0.5714285714285714,43
small_clinic,resource_constrained,119,mvr,vendor_connection,229.475,-1,0.5714285714285714,43
small_clinic,resource_constrained,120,criticality,workstation,173.7,152,1.0,50
small_clinic,resource_constrained,120,mvr,workstation,156.725,145,1.0,50
small_clinic,resource_constrained,121,criticality,internet_facing,192.375,-1,0.14285714285714285,46
small_clinic,resource_constrained,121,mvr,internet_facing,181.225,-1,0.14285714285714285,46
small_clinic,resource_constrained,122,criticality,privileged_system,13.350000000000001,35,1.0,3
small_clinic,resource_constrained,122,mvr,privileged_system,13.350000000000001,35,1.0,3
small_clinic,resource_constrained,123,criticality,medical_device,196.975,187,0.8571428571428571,54
small_clinic,resource_constrained,123,mvr,medical_device,185.87500000000003,187,0.8571428571428571,54
small_clinic,resource_constrained,124,criticality,vendor_connection,225.27499999999998,-1,0.7142857142857143,52
small_clinic,resource_constrained,124,mvr,vendor_connection,207.875,-1,0.7142857142857143,52
small_clinic,resource_constrained,125,criticality,workstation,20.975,60,1.0,16
small_clinic,resource_constrained,125,mvr,workstation,20.700000000000003,59,1.0,16
small_clinic,resource_constrained,126,criticality,internet_facing,230.12499999999997,-1,0.7142857142857143,43
small_clinic,resource_constrained,126,mvr,internet_facing,217.525,-1,0.8571428571428571,43
small_clinic,resource_constrained,127,criticality,privileged_system,7.050000000000001,7,1.0,1
small_clinic,resource_constrained,127,mvr,privileged_system,7.050000000000001,7,1.0,1
small_clinic,resource_constrained,128,criticality,medical_device,111.9,123,1.0,24
small_clinic,resource_constrained,128,mvr,medical_device,98.19999999999999,115,1.0,24
small_clinic,resource_constrained,129,criticality,vendor_connection,210.875,174,0.8571428571428571,48
small_clinic,resource_constrained,129,mvr,vendor_connection,198.00000000000003,166,0.8571428571428571,48
small_clinic,resource_constrained,130,criticality,workstation,178.725,156,1.0,40
small_clinic,resource_constrained,130,mvr,workstation,168.375,156,1.0,40
small_clinic,resource_constrained,131,criticality,internet_facing,0.8,0,1.0,1
small_clinic,resource_constrained,131,mvr,internet_facing,0.8,0,1.0,1
small_clinic,resource_constrained,132,criticality,privileged_system,194.02499999999998,153,0.8571428571428571,36
small_clinic,resource_constrained,132,mvr,privileged_system,170.425,145,1.0,36
small_clinic,resource_constrained,133,criticality,medical_device,0.0,0,1.0,3
small_clinic,resource_constrained,133,mvr,medical_device,0.0,0,1.0,3
small_clinic,resource_constrained,134,criticality,vendor_connection,208.025,-1,0.7142857142857143,51
small_clinic,resource_constrained,134,mvr,vendor_connection,196.175,185,0.8571428571428571,51
small_clinic,resource_constrained,135,criticality,workstation,226.32500000000005,189,0.7142857142857143,51
small_clinic,resource_constrained,135,mvr,workstation,208.4,189,0.8571428571428571,51
small_clinic,resource_constrained,136,criticality,internet_facing,9.4,60,1.0,7
small_clinic,resource_constrained,136,mvr,internet_facing,9.4,60,1.0,7
small_clinic,resource_constrained,137,criticality,privileged_system,166.975,152,1.0,45
small_clinic,resource_constrained,137,mvr,privileged_system,153.6,147,1.0,45
small_clinic,resource_constrained,138,criticality,medical_device,221.47500000000002,-1,0.5714285714285714,43
small_clinic,resource_constrained,138,mvr,medical_device,212.52500000000003,-1,0.7142857142857143,43
small_clinic,resource_constrained,139,criticality,vendor_connection,1.6,13,1.0,1
small_clinic,resource_constrained,139,mvr,vendor_connection,1.6,13,1.0,1
small_clinic,resource_constrained,140,criticality,workstation,142.2,-1,0.14285714285714285,46
small_clinic,resource_constrained,140,mvr,workstation,115.35,-1,0.14285714285714285,46
small_clinic,resource_constrained,141,criticality,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,141,mvr,internet_facing,0.0,0,1.0,1
small_clinic,resource_constrained,142,criticality,privileged_system,168.8,136,1.0,41
small_clinic,resource_constrained,142,mvr,privileged_system,164.25,136,1.0,41
small_clinic,resource_constrained,143,criticality,medical_device,91.64999999999999,151,1.0,32
small_clinic,resource_constrained,143,mvr,medical_device,88.85,155,1.0,32
small_clinic,resource_constrained,144,criticality,vendor_connection,0.0,0,1.0,2
small_clinic,resource_constrained,144,mvr,vendor_connection,0.0,0,1.0,2
small_clinic,resource_constrained,145,criticality,workstation,1.8,30,1.0,7
small_clinic,resource_constrained,145,mvr,workstation,1.8,30,1.0,7
small_clinic,resource_constrained,146,criticality,internet_facing,181.8,186,1.0,34
small_clinic,resource_constrained,146,mvr,internet_facing,172.7,186,1.0,34
small_clinic,resource_constrained,147,criticality,privileged_system,123.025,106,1.0,16
small_clinic,resource_constrained,147,mvr,privileged_system,107.425,102,1.0,16
small_clinic,resource_constrained,148,criticality,medical_device,128.85,166,1.0,30
small_clinic,resource_constrained,148,mvr,medical_device,122.02499999999999,166,1.0,30
small_clinic,resource_constrained,149,criticality,vendor_connection,132.49999999999997,180,1.0,33
small_clinic,resource_constrained,149,mvr,vendor_connection,124.60000000000001,180,1.0,33
small_clinic,resource_constrained,150,criticality,workstation,0.0,0,1.0,1
small_clinic,resource_constrained,150,mvr,workstation,0.0,0,1.0,1
small_clinic,resource_constrained,151,criticality,internet_facing,164.625,179,1.0,33
small_clinic,resource_constrained,151,mvr,internet_facing,151.725,179,1.0,33
small_clinic,resource_constrained,152,criticality,privileged_system,4.0,0,1.0,4
small_clinic,resource_constrained,152,mvr,privileged_system,3.5999999999999996,0,1.0,4
small_clinic,resource_constrained,153,criticality,medical_device,183.275,173,0.8571428571428571,44
small_clinic,resource_constrained,153,mvr,medical_device,160.75,165,0.8571428571428571,44
small_clinic,resource_constrained,154,criticality,vendor_connection,193.025,155,0.8571428571428571,41
small_clinic,resource_constrained,154,mvr,vendor_connection,183.42499999999998,140,0.8571428571428571,41
small_clinic,resource_constrained,155,criticality,workstation,162.325,-1,0.8571428571428571,40
small_clinic,resource_constrained,155,mvr,workstation,138.0,-1,0.8571428571428571,40
small_clinic,resource_constrained,156,criticality,internet_facing,209.65,-1,0.14285714285714285,39
small_clinic,resource_constrained,156,mvr,internet_facing,197.75,-1,0.14285714285714285,39
small_clinic,resource_constrained,157,criticality,privileged_system,144.275,-1,0.8571428571428571,50
small_clinic,resource_constrained,157,mvr,privileged_system,127.975,-1,0.8571428571428571,50
small_clinic,resource_constrained,158,criticality,medical_device,154.32500000000002,139,1.0,43
small_clinic,resource_constrained,158,mvr,medical_device,140.525,128,1.0,43
small_clinic,resource_constrained,159,criticality,vendor_connection,137.97500000000002,138,1.0,38
small_clinic,resource_constrained,159,mvr,vendor_connection,122.32499999999999,138,1.0,38
small_clinic,resource_constrained,160,criticality,workstation,194.2,158,0.8571428571428571,43
small_clinic,resource_constrained,160,mvr,workstation,180.54999999999998,158,0.8571428571428571,43
small_clinic,resource_constrained,161,criticality,internet_facing,56.099999999999994,69,1.0,7
small_clinic,resource_constrained,161,mvr,internet_facing,50.5,69,1.0,7
small_clinic,resource_constrained,162,criticality,privileged_system,25.85,23,1.0,2
small_clinic,resource_constrained,162,mvr,privileged_system,25.85,23,1.0,2
small_clinic,resource_constrained,163,criticality,medical_device,154.82500000000002,151,1.0,45
small_clinic,resource_constrained,163,mvr,medical_device,138.475,151,1.0,45
small_clinic,resource_constrained,164,criticality,vendor_connection,152.95,139,1.0,48
small_clinic,resource_constrained,164,mvr,vendor_connection,141.20000000000002,135,1.0,48
small_clinic,resource_constrained,165,criticality,workstation,0.0,0,1.0,1
small_clinic,resource_constrained,165,mvr,workstation,0.0,0,1.0,1
small_clinic,resource_constrained,166,criticality,internet_facing,187.85,163,0.8571428571428571,48
small_clinic,resource_constrained,166,mvr,internet_facing,166.575,152,1.0,48
small_clinic,resource_constrained,167,criticality,privileged_system,159.6,162,1.0,41
small_clinic,resource_constrained,167,mvr,privileged_system,146.6,162,1.0,41
small_clinic,resource_constrained,168,criticality,medical_device,0.0,0,1.0,1
small_clinic,resource_constrained,168,mvr,medical_device,0.0,0,1.0,1
small_clinic,resource_constrained,169,criticality,vendor_connection,0.0,0,1.0,1
small_clinic,resource_constrained,169,mvr,vendor_connection,0.0,0,1.0,1
small_clinic,resource_constrained,170,criticality,workstation,165.82500000000002,182,1.0,47
small_clinic,resource_constrained,170,mvr,workstation,159.5,182,1.0,47
small_clinic,resource_constrained,171,criticality,internet_facing,172.475,142,1.0,42
small_clinic,resource_constrained,171,mvr,internet_facing,148.60000000000002,133,1.0,42
small_clinic,resource_constrained,172,criticality,privileged_system,0.5249999999999999,5,1.0,2
small_clinic,resource_constrained,172,mvr,privileged_system,0.5249999999999999,5,1.0,2
small_clinic,resource_constrained,173,criticality,medical_device,157.4,154,1.0,49
small_clinic,resource_constrained,173,mvr,medical_device,147.2,154,1.0,49
small_clinic,resource_constrained,174,criticality,vendor_connection,8.0,46,1.0,5
small_clinic,resource_constrained,174,mvr,vendor_connection,8.0,46,1.0,5
small_clinic,resource_constrained,175,criticality,workstation,28.825000000000003,47,1.0,5
small_clinic,resource_constrained,175,mvr,workstation,28.825000000000003,47,1.0,5
small_clinic,resource_constrained,176,criticality,internet_facing,29.074999999999996,67,1.0,7
small_clinic,resource_constrained,176,mvr,internet_facing,25.475,52,1.0,7
small_clinic,resource_constrained,177,criticality,privileged_system,160.50000000000003,134,1.0,39
small_clinic,resource_constrained,177,mvr,privileged_system,146.0,134,1.0,39
small_clinic,resource_constrained,178,criticality,medical_device,0.0,0,1.0,1
