facility,profile,trial,policy,weighted_service_hours_lost,pct_services_restored,reinfections
small_clinic,intermediate_capacity,104,gated,77.77499999999999,1.0,0
small_clinic,intermediate_capacity,104,naive,72.275,1.0,9
small_clinic,intermediate_capacity,104,mvr,59.375000000000014,1.0,5
small_clinic,intermediate_capacity,104,riar,43.675,1.0,3
small_clinic,intermediate_capacity,105,gated,103.425,1.0,0
small_clinic,intermediate_capacity,105,naive,99.7,1.0,13
small_clinic,intermediate_capacity,105,mvr,175.675,0.8571428571428571,33
small_clinic,intermediate_capacity,105,riar,50.550000000000004,1.0,3
small_clinic,intermediate_capacity,106,gated,60.25,1.0,0
small_clinic,intermediate_capacity,106,naive,103.975,1.0,18
small_clinic,intermediate_capacity,106,mvr,70.05000000000001,1.0,13
small_clinic,intermediate_capacity,106,riar,50.37499999999999,1.0,5
small_clinic,intermediate_capacity,107,gated,131.575,1.0,0
small_clinic,intermediate_capacity,107,naive,125.14999999999999,1.0,17
small_clinic,intermediate_capacity,107,mvr,49.525,1.0,9
small_clinic,intermediate_capacity,107,riar,50.150000000000006,1.0,3
small_clinic,intermediate_capacity,108,gated,0.0,1.0,0
small_clinic,intermediate_capacity,108,naive,0.0,1.0,0
small_clinic,intermediate_capacity,108,mvr,0.0,1.0,0
small_clinic,intermediate_capacity,108,riar,0.0,1.0,0
small_clinic,intermediate_capacity,109,gated,100.74999999999999,1.0,0
small_clinic,intermediate_capacity,109,naive,97.35,1.0,12
small_clinic,intermediate_capacity,109,mvr,84.175,1.0,12
small_clinic,intermediate_capacity,109,riar,56.675,1.0,5
small_clinic,intermediate_capacity,110,gated,0.0,1.0,0
small_clinic,intermediate_capacity,110,naive,0.0,1.0,0
small_clinic,intermediate_capacity,110,mvr,0.0,1.0,0
small_clinic,intermediate_capacity,110,riar,0.0,1.0,0
small_clinic,intermediate_capacity,111,gated,0.0,1.0,0
small_clinic,intermediate_capacity,111,naive,54.099999999999994,1.0,10
small_clinic,intermediate_capacity,111,mvr,44.824999999999996,1.0,12
small_clinic,intermediate_capacity,111,riar,16.55,1.0,1
small_clinic,intermediate_capacity,112,gated,142.15,1.0,0
small_clinic,intermediate_capacity,112,naive,75.775,1.0,12
small_clinic,intermediate_capacity,112,mvr,59.175,1.0,12
small_clinic,intermediate_capacity,112,riar,95.87499999999999,1.0,12
small_clinic,intermediate_capacity,113,gated,0.0,1.0,0
small_clinic,intermediate_capacity,113,naive,0.0,1.0,0
small_clinic,intermediate_capacity,113,mvr,0.0,1.0,0
small_clinic,intermediate_capacity,113,riar,0.0,1.0,0
small_clinic,intermediate_capacity,114,gated,150.04999999999998,1.0,0
small_clinic,intermediate_capacity,114,naive,108.04999999999998,1.0,12
small_clinic,intermediate_capacity,114,mvr,72.475,1.0,10
small_clinic,intermediate_capacity,114,riar,36.449999999999996,1.0,2
small_clinic,intermediate_capacity,115,gated,85.85,1.0,0
small_clinic,intermediate_capacity,115,naive,75.75000000000001,1.0,22
small_clinic,intermediate_capacity,115,mvr,76.62500000000001,1.0,25
small_clinic,intermediate_capacity,115,riar,4.675,1.0,2
small_clinic,intermediate_capacity,116,gated,90.10000000000001,1.0,0
small_clinic,intermediate_capacity,116,naive,96.025,1.0,12
small_clinic,intermediate_capacity,116,mvr,80.825,1.0,12
small_clinic,intermediate_capacity,116,riar,63.82500000000001,1.0,7
small_clinic,intermediate_capacity,117,gated,103.375,1.0,0
small_clinic,intermediate_capacity,117,naive,88.45000000000002,1.0,10
small_clinic,intermediate_capacity,117,mvr,85.00000000000001,1.0,11
small_clinic,intermediate_capacity,117,riar,37.675000000000004,1.0,4
small_clinic,intermediate_capacity,118,gated,24.099999999999998,1.0,0
small_clinic,intermediate_capacity,118,naive,101.72500000000001,1.0,16
small_clinic,intermediate_capacity,118,mvr,67.575,1.0,9
small_clinic,intermediate_capacity,118,riar,70.0,1.0,9
small_clinic,intermediate_capacity,119,gated,0.0,1.0,0
small_clinic,intermediate_capacity,119,naive,128.775,1.0,26
small_clinic,intermediate_capacity,119,mvr,94.15,0.8571428571428571,25
small_clinic,intermediate_capacity,119,riar,20.775,1.0,14
small_clinic,high_capacity,0,gated,76.75,1.0,0
small_clinic,high_capacity,0,naive,92.80000000000001,1.0,21
small_clinic,high_capacity,0,mvr,98.25000000000001,1.0,29
small_clinic,high_capacity,0,riar,38.4,1.0,6
small_clinic,high_capacity,1,gated,0.0,1.0,0
small_clinic,high_capacity,1,naive,0.0,1.0,0
small_clinic,high_capacity,1,mvr,0.0,1.0,0
small_clinic,high_capacity,1,riar,0.0,1.0,0
small_clinic,high_capacity,2,gated,0.0,1.0,0
small_clinic,high_capacity,2,naive,0.0,1.0,0
small_clinic,high_capacity,2,mvr,0.0,1.0,0
small_clinic,high_capacity,2,riar,0.0,1.0,0
small_clinic,high_capacity,3,gated,122.125,1.0,0
small_clinic,high_capacity,3,naive,21.6,1.0,3
small_clinic,high_capacity,3,mvr,21.2,1.0,2
small_clinic,high_capacity,3,riar,19.6,1.0,1
small_clinic,high_capacity,4,gated,19.075,1.0,0
small_clinic,high_capacity,4,naive,37.65,1.0,24
small_clinic,high_capacity,4,mvr,45.8,1.0,32
small_clinic,high_capacity,4,riar,34.125,1.0,12
small_clinic,high_capacity,5,gated,0.0,1.0,0
small_clinic,high_capacity,5,naive,0.0,1.0,0
small_clinic,high_capacity,5,mvr,0.0,1.0,0
small_clinic,high_capacity,5,riar,0.0,1.0,0
small_clinic,high_capacity,6,gated,49.699999999999996,1.0,0
small_clinic,high_capacity,6,naive,125.30000000000001,1.0,26
small_clinic,high_capacity,6,mvr,41.300000000000004,1.0,12
small_clinic,high_capacity,6,riar,18.45,1.0,5
small_clinic,high_capacity,7,gated,0.0,1.0,0
small_clinic,high_capacity,7,naive,0.0,1.0,0
small_clinic,high_capacity,7,mvr,0.0,1.0,0
small_clinic,high_capacity,7,riar,0.0,1.0,0
small_clinic,high_capacity,8,gated,0.0,1.0,0
small_clinic,high_capacity,8,naive,0.0,1.0,0
small_clinic,high_capacity,8,mvr,0.0,1.0,0
small_clinic,high_capacity,8,riar,0.0,1.0,0
small_clinic,high_capacity,9,gated,0.0,1.0,0
small_clinic,high_capacity,9,naive,0.0,1.0,0
small_clinic,high_capacity,9,mvr,0.0,1.0,0
small_clinic,high_capacity,9,riar,0.0,1.0,0
small_clinic,high_capacity,10,gated,75.325,1.0,0
small_clinic,high_capacity,10,naive,56.949999999999996,1.0,12
small_clinic,high_capacity,10,mvr,51.725,1.0,12
small_clinic,high_capacity,10,riar,17.0,1.0,0
small_clinic,high_capacity,11,gated,23.15,1.0,0
small_clinic,high_capacity,11,naive,183.9,0.8571428571428571,33
small_clinic,high_capacity,11,mvr,83.625,1.0,13
small_clinic,high_capacity,11,riar,40.725,1.0,4
small_clinic,high_capacity,12,gated,118.60000000000001,1.0,0
small_clinic,high_capacity,12,naive,9.8,1.0,1
small_clinic,high_capacity,12,mvr,9.8,1.0,1
small_clinic,high_capacity,12,riar,11.350000000000001,1.0,5
small_clinic,high_capacity,13,gated,144.05,1.0,0
small_clinic,high_capacity,13,naive,150.8,1.0,25
small_clinic,high_capacity,13,mvr,107.05000000000001,1.0,13
small_clinic,high_capacity,13,riar,41.10000000000001,1.0,2
small_clinic,high_capacity,14,gated,0.0,1.0,0
small_clinic,high_capacity,14,naive,0.0,1.0,0
small_clinic,high_capacity,14,mvr,0.0,1.0,0
small_clinic,high_capacity,14,riar,0.0,1.0,0
small_clinic,high_capacity,15,gated,0.0,1.0,0
small_clinic,high_capacity,15,naive,0.0,1.0,0
small_clinic,high_capacity,15,mvr,0.0,1.0,0
small_clinic,high_capacity,15,riar,0.0,1.0,0
small_clinic,high_capacity,16,gated,9.4,1.0,0
small_clinic,high_capacity,16,naive,9.4,1.0,0
small_clinic,high_capacity,16,mvr,9.4,1.0,0
small_clinic,high_capacity,16,riar,9.4,1.0,0
small_clinic,high_capacity,17,gated,37.85,1.0,0
small_clinic,high_capacity,17,naive,50.00000000000001,1.0,10
small_clinic,high_capacity,17,mvr,60.075,1.0,10
small_clinic,high_capacity,17,riar,20.375,1.0,2
small_clinic,high_capacity,18,gated,3.6,1.0,0
small_clinic,high_capacity,18,naive,2.325,1.0,0
small_clinic,high_capacity,18,mvr,2.325,1.0,0
small_clinic,high_capacity,18,riar,2.325,1.0,0
small_clinic,high_capacity,19,gated,0.0,1.0,0
small_clinic,high_capacity,19,naive,0.0,1.0,0
small_clinic,high_capacity,19,mvr,0.0,1.0,0
small_clinic,high_capacity,19,riar,0.0,1.0,0
small_clinic,high_capacity,20,gated,0.0,1.0,0
small_clinic,high_capacity,20,naive,91.775,0.8571428571428571,54
small_clinic,high_capacity,20,mvr,85.95,1.0,57
small_clinic,high_capacity,20,riar,28.425,1.0,9
small_clinic,high_capacity,21,gated,119.95000000000002,1.0,0
small_clinic,high_capacity,21,naive,121.325,1.0,37
small_clinic,high_capacity,21,mvr,55.675000000000004,1.0,25
small_clinic,high_capacity,21,riar,41.475,1.0,8
small_clinic,high_capacity,22,gated,9.4,1.0,0
small_clinic,high_capacity,22,naive,9.4,1.0,0
small_clinic,high_capacity,22,mvr,9.4,1.0,0
small_clinic,high_capacity,22,riar,9.4,1.0,0
small_clinic,high_capacity,23,gated,24.950000000000003,1.0,0
small_clinic,high_capacity,23,naive,29.475,1.0,19
small_clinic,high_capacity,23,mvr,29.475,1.0,19
small_clinic,high_capacity,23,riar,50.75,1.0,10
small_clinic,high_capacity,24,gated,71.075,1.0,0
small_clinic,high_capacity,24,naive,58.1,1.0,5
small_clinic,high_capacity,24,mvr,32.9,1.0,2
small_clinic,high_capacity,24,riar,23.1,1.0,1
small_clinic,high_capacity,25,gated,0.0,1.0,0
small_clinic,high_capacity,25,naive,0.0,1.0,0
small_clinic,high_capacity,25,mvr,0.0,1.0,0
small_clinic,high_capacity,25,riar,0.0,1.0,0
small_clinic,high_capacity,26,gated,6.725,1.0,0
small_clinic,high_capacity,26,naive,1.2249999999999999,1.0,0
small_clinic,high_capacity,26,mvr,1.2249999999999999,1.0,0
small_clinic,high_capacity,26,riar,1.2249999999999999,1.0,0
small_clinic,high_capacity,27,gated,10.200000000000001,1.0,0
small_clinic,high_capacity,27,naive,10.200000000000001,1.0,0
small_clinic,high_capacity,27,mvr,10.200000000000001,1.0,0
small_clinic,high_capacity,27,riar,10.200000000000001,1.0,0
small_clinic,high_capacity,28,gated,21.375,1.0,0
small_clinic,high_capacity,28,naive,52.55,1.0,23
small_clinic,high_capacity,28,mvr,47.949999999999996,1.0,23
small_clinic,high_capacity,28,riar,11.95,1.0,0
small_clinic,high_capacity,29,gated,1.2000000000000002,1.0,0
small_clinic,high_capacity,29,naive,76.475,1.0,25
small_clinic,high_capacity,29,mvr,97.45000000000002,1.0,39
small_clinic,high_capacity,29,riar,19.55,1.0,4
small_clinic,high_capacity,30,gated,7.5,1.0,0
small_clinic,high_capacity,30,naive,89.0,1.0,15
small_clinic,high_capacity,30,mvr,79.85000000000001,1.0,16
small_clinic,high_capacity,30,riar,15.700000000000001,1.0,2
small_clinic,high_capacity,31,gated,98.275,1.0,0
small_clinic,high_capacity,31,naive,13.45,1.0,0
small_clinic,high_capacity,31,mvr,13.45,1.0,0
small_clinic,high_capacity,31,riar,13.45,1.0,0
small_clinic,high_capacity,32,gated,2.9,1.0,0
small_clinic,high_capacity,32,naive,2.75,1.0,0
small_clinic,high_capacity,32,mvr,2.75,1.0,0
small_clinic,high_capacity,32,riar,2.75,1.0,0
small_clinic,high_capacity,33,gated,106.47500000000001,1.0,0
small_clinic,high_capacity,33,naive,142.25,1.0,50
small_clinic,high_capacity,33,mvr,113.70000000000002,1.0,48
small_clinic,high_capacity,33,riar,35.97500000000001,1.0,11
small_clinic,high_capacity,34,gated,87.35,1.0,0
small_clinic,high_capacity,34,naive,96.05,1.0,11
small_clinic,high_capacity,34,mvr,76.05,1.0,11
small_clinic,high_capacity,34,riar,45.15,1.0,3
small_clinic,high_capacity,35,gated,0.0,1.0,0
small_clinic,high_capacity,35,naive,0.0,1.0,0
small_clinic,high_capacity,35,mvr,0.0,1.0,0
small_clinic,high_capacity,35,riar,0.0,1.0,0
small_clinic,high_capacity,36,gated,115.42500000000003,1.0,0
small_clinic,high_capacity,36,naive,133.05,1.0,42
small_clinic,high_capacity,36,mvr,96.525,1.0,41
small_clinic,high_capacity,36,riar,35.85,1.0,3
small_clinic,high_capacity,37,gated,52.85,1.0,0
small_clinic,high_capacity,37,naive,34.599999999999994,1.0,7
small_clinic,high_capacity,37,mvr,56.650000000000006,1.0,9
small_clinic,high_capacity,37,riar,25.575000000000003,1.0,0
small_clinic,high_capacity,38,gated,0.0,1.0,0
small_clinic,high_capacity,38,naive,0.0,1.0,0
small_clinic,high_capacity,38,mvr,0.0,1.0,0
small_clinic,high_capacity,38,riar,0.0,1.0,0
small_clinic,high_capacity,39,gated,49.650000000000006,1.0,0
small_clinic,high_capacity,39,naive,45.97500000000001,1.0,8
small_clinic,high_capacity,39,mvr,67.89999999999999,1.0,9
small_clinic,high_capacity,39,riar,20.3,1.0,2
small_clinic,high_capacity,40,gated,0.0,1.0,0
small_clinic,high_capacity,40,naive,0.0,1.0,0
small_clinic,high_capacity,40,mvr,0.0,1.0,0
small_clinic,high_capacity,40,riar,0.0,1.0,0
small_clinic,high_capacity,41,gated,33.37500000000001,1.0,0
small_clinic,high_capacity,41,naive,69.05,1.0,70
small_clinic,high_capacity,41,mvr,69.05,1.0,70
small_clinic,high_capacity,41,riar,3.025,1.0,0
small_clinic,high_capacity,42,gated,5.15,1.0,0
small_clinic,high_capacity,42,naive,8.325,1.0,3
small_clinic,high_capacity,42,mvr,8.325,1.0,3
small_clinic,high_capacity,42,riar,13.975000000000001,1.0,0
small_clinic,high_capacity,43,gated,88.0,1.0,0
small_clinic,high_capacity,43,naive,90.57499999999999,1.0,17
small_clinic,high_capacity,43,mvr,63.800000000000004,1.0,17
small_clinic,high_capacity,43,riar,12.774999999999999,1.0,0
small_clinic,high_capacity,44,gated,36.625,1.0,0
small_clinic,high_capacity,44,naive,24.2,1.0,1
small_clinic,high_capacity,44,mvr,20.875000000000004,1.0,1
small_clinic,high_capacity,44,riar,25.275000000000002,1.0,0
small_clinic,high_capacity,45,gated,0.0,1.0,0
small_clinic,high_capacity,45,naive,0.0,1.0,0
small_clinic,high_capacity,45,mvr,0.0,1.0,0
small_clinic,high_capacity,45,riar,0.0,1.0,0
small_clinic,high_capacity,46,gated,3.0,1.0,0
small_clinic,high_capacity,46,naive,1.2,1.0,0
small_clinic,high_capacity,46,mvr,1.2,1.0,0
small_clinic,high_capacity,46,riar,1.2,1.0,0
small_clinic,high_capacity,47,gated,30.675,1.0,0
small_clinic,high_capacity,47,naive,115.15,0.8571428571428571,83
small_clinic,high_capacity,47,mvr,38.925,1.0,62
small_clinic,high_capacity,47,riar,6.050000000000001,1.0,0
small_clinic,high_capacity,48,gated,177.62500000000003,0.8571428571428571,0
small_clinic,high_capacity,48,naive,108.875,1.0,22
small_clinic,high_capacity,48,mvr,97.175,1.0,24
small_clinic,high_capacity,48,riar,52.625,1.0,8
small_clinic,high_capacity,49,gated,4.7,1.0,0
small_clinic,high_capacity,49,naive,4.7,1.0,0
small_clinic,high_capacity,49,mvr,4.7,1.0,0
small_clinic,high_capacity,49,riar,4.7,1.0,0
small_clinic,high_capacity,50,gated,0.0,1.0,0
small_clinic,high_capacity,50,naive,0.0,1.0,0
small_clinic,high_capacity,50,mvr,0.0,1.0,0
small_clinic,high_capacity,50,riar,0.0,1.0,0
small_clinic,high_capacity,51,gated,65.35,1.0,0
small_clinic,high_capacity,51,naive,67.0,1.0,4
small_clinic,high_capacity,51,mvr,58.824999999999996,1.0,5
small_clinic,high_capacity,51,riar,32.825,1.0,3
small_clinic,high_capacity,52,gated,125.32500000000002,1.0,0
small_clinic,high_capacity,52,naive,5.800000000000001,1.0,1
small_clinic,high_capacity,52,mvr,5.800000000000001,1.0,1
small_clinic,high_capacity,52,riar,5.800000000000001,1.0,1
small_clinic,high_capacity,53,gated,1.2,1.0,0
small_clinic,high_capacity,53,naive,0.44999999999999996,1.0,0
small_clinic,high_capacity,53,mvr,0.44999999999999996,1.0,0
small_clinic,high_capacity,53,riar,0.44999999999999996,1.0,0
small_clinic,high_capacity,54,gated,1.2,1.0,0
small_clinic,high_capacity,54,naive,93.25000000000001,1.0,27
small_clinic,high_capacity,54,mvr,68.475,1.0,30
small_clinic,high_capacity,54,riar,41.55,1.0,2
small_clinic,high_capacity,55,gated,0.0,1.0,0
small_clinic,high_capacity,55,naive,0.0,1.0,0
small_clinic,high_capacity,55,mvr,0.0,1.0,0
small_clinic,high_capacity,55,riar,0.0,1.0,0
small_clinic,high_capacity,56,gated,0.8,1.0,0
small_clinic,high_capacity,56,naive,101.5,1.0,25
small_clinic,high_capacity,56,mvr,96.99999999999999,1.0,25
small_clinic,high_capacity,56,riar,10.6,1.0,0
small_clinic,high_capacity,57,gated,1.6,1.0,0
small_clinic,high_capacity,57,naive,0.0,1.0,1
small_clinic,high_capacity,57,mvr,0.0,1.0,1
small_clinic,high_capacity,57,riar,0.0,1.0,0
small_clinic,high_capacity,58,gated,114.32499999999999,1.0,0
small_clinic,high_capacity,58,naive,87.7,1.0,6
small_clinic,high_capacity,58,mvr,75.3,1.0,6
small_clinic,high_capacity,58,riar,45.699999999999996,1.0,3
small_clinic,high_capacity,59,gated,1.575,1.0,0
small_clinic,high_capacity,59,naive,1.575,1.0,1
small_clinic,high_capacity,59,mvr,1.575,1.0,1
small_clinic,high_capacity,59,riar,0.7,1.0,0
small_clinic,high_capacity,60,gated,1.8,1.0,0
small_clinic,high_capacity,60,naive,1.8,1.0,0
small_clinic,high_capacity,60,mvr,1.8,1.0,0
small_clinic,high_capacity,60,riar,1.8,1.0,0
small_clinic,high_capacity,61,gated,23.8,1.0,0
small_clinic,high_capacity,61,naive,9.4,1.0,0
small_clinic,high_capacity,61,mvr,9.4,1.0,0
small_clinic,high_capacity,61,riar,9.4,1.0,0
small_clinic,high_capacity,62,gated,89.04999999999998,1.0,0
small_clinic,high_capacity,62,naive,72.075,1.0,37
small_clinic,high_capacity,62,mvr,117.07499999999999,0.8571428571428571,72
small_clinic,high_capacity,62,riar,10.799999999999999,1.0,0
small_clinic,high_capacity,63,gated,145.20000000000002,1.0,0
small_clinic,high_capacity,63,naive,135.375,1.0,23
small_clinic,high_capacity,63,mvr,113.52499999999999,1.0,23
small_clinic,high_capacity,63,riar,51.325,1.0,9
small_clinic,high_capacity,64,gated,11.35,1.0,0
small_clinic,high_capacity,64,naive,58.64999999999999,1.0,11
small_clinic,high_capacity,64,mvr,45.3,1.0,9
small_clinic,high_capacity,64,riar,10.0,1.0,0
small_clinic,high_capacity,65,gated,0.0,1.0,0
small_clinic,high_capacity,65,naive,0.0,1.0,0
small_clinic,high_capacity,65,mvr,0.0,1.0,0
small_clinic,high_capacity,65,riar,0.0,1.0,0
small_clinic,high_capacity,66,gated,136.425,1.0,0
small_clinic,high_capacity,66,naive,54.1,1.0,27
small_clinic,high_capacity,66,mvr,30.875,1.0,15
small_clinic,high_capacity,66,riar,14.65,1.0,1
small_clinic,high_capacity,67,gated,0.0,1.0,0
small_clinic,high_capacity,67,naive,0.0,1.0,0
small_clinic,high_capacity,67,mvr,0.0,1.0,0
small_clinic,high_capacity,67,riar,0.0,1.0,0
small_clinic,high_capacity,68,gated,121.35000000000002,1.0,0
small_clinic,high_capacity,68,naive,84.89999999999999,1.0,27
small_clinic,high_capacity,68,mvr,82.55,1.0,27
small_clinic,high_capacity,68,riar,8.600000000000001,1.0,0
small_clinic,high_capacity,69,gated,64.275,1.0,0
small_clinic,high_capacity,69,naive,45.625,1.0,11
small_clinic,high_capacity,69,mvr,51.95000000000001,1.0,12
small_clinic,high_capacity,69,riar,8.399999999999999,1.0,0
small_clinic,high_capacity,70,gated,9.4,1.0,0
small_clinic,high_capacity,70,naive,70.25,1.0,51
small_clinic,high_capacity,70,mvr,64.525,1.0,51
small_clinic,high_capacity,70,riar,8.55,1.0,1
small_clinic,high_capacity,71,gated,10.8,1.0,0
small_clinic,high_capacity,71,naive,10.8,1.0,0
small_clinic,high_capacity,71,mvr,10.8,1.0,0
small_clinic,high_capacity,71,riar,10.8,1.0,0
small_clinic,high_capacity,72,gated,11.175,1.0,0
small_clinic,high_capacity,72,naive,6.075,1.0,0
small_clinic,high_capacity,72,mvr,6.075,1.0,0
small_clinic,high_capacity,72,riar,6.075,1.0,0
small_clinic,high_capacity,73,gated,0.0,1.0,0
small_clinic,high_capacity,73,naive,0.0,1.0,0
small_clinic,high_capacity,73,mvr,0.0,1.0,0
small_clinic,high_capacity,73,riar,0.0,1.0,0
small_clinic,high_capacity,74,gated,114.225,1.0,0
small_clinic,high_capacity,74,naive,9.4,1.0,0
small_clinic,high_capacity,74,mvr,9.4,1.0,0
small_clinic,high_capacity,74,riar,9.4,1.0,0
small_clinic,high_capacity,75,gated,0.0,1.0,0
small_clinic,high_capacity,75,naive,87.32500000000002,1.0,74
small_clinic,high_capacity,75,mvr,83.20000000000002,1.0,77
small_clinic,high_capacity,75,riar,6.1,1.0,0
small_clinic,high_capacity,76,gated,147.42499999999998,1.0,0
small_clinic,high_capacity,76,naive,72.0,1.0,7
small_clinic,high_capacity,76,mvr,61.05,1.0,9
small_clinic,high_capacity,76,riar,24.849999999999998,1.0,0
small_clinic,high_capacity,77,gated,0.0,1.0,0
small_clinic,high_capacity,77,naive,0.0,1.0,0
small_clinic,high_capacity,77,mvr,0.0,1.0,0
small_clinic,high_capacity,77,riar,0.0,1.0,0
small_clinic,high_capacity,78,gated,117.8,1.0,0
small_clinic,high_capacity,78,naive,87.44999999999999,1.0,15
small_clinic,high_capacity,78,mvr,41.95,1.0,6
small_clinic,high_capacity,78,riar,56.449999999999996,1.0,10
small_clinic,high_capacity,79,gated,103.65,1.0,0
small_clinic,high_capacity,79,naive,101.925,1.0,25
small_clinic,high_capacity,79,mvr,85.32499999999999,1.0,27
small_clinic,high_capacity,79,riar,35.2,1.0,9
small_clinic,high_capacity,80,gated,2.9749999999999996,1.0,0
small_clinic,high_capacity,80,naive,1.75,1.0,0
small_clinic,high_capacity,80,mvr,1.75,1.0,0
small_clinic,high_capacity,80,riar,1.75,1.0,0
small_clinic,high_capacity,81,gated,11.674999999999999,1.0,0
small_clinic,high_capacity,81,naive,2.7,1.0,0
small_clinic,high_capacity,81,mvr,2.7,1.0,0
small_clinic,high_capacity,81,riar,2.7,1.0,0
small_clinic,high_capacity,82,gated,157.4,1.0,0
small_clinic,high_capacity,82,naive,66.10000000000001,1.0,10
small_clinic,high_capacity,82,mvr,130.8,1.0,24
small_clinic,high_capacity,82,riar,45.175000000000004,1.0,2
small_clinic,high_capacity,83,gated,31.525000000000002,1.0,0
small_clinic,high_capacity,83,naive,72.30000000000001,1.0,47
small_clinic,high_capacity,83,mvr,116.25000000000001,1.0,63
small_clinic,high_capacity,83,riar,18.099999999999998,1.0,1
small_clinic,high_capacity,84,gated,125.77499999999999,1.0,0
small_clinic,high_capacity,84,naive,83.12500000000001,1.0,7
small_clinic,high_capacity,84,mvr,77.47500000000001,1.0,11
small_clinic,high_capacity,84,riar,32.349999999999994,1.0,4
small_clinic,high_capacity,85,gated,0.0,1.0,0
small_clinic,high_capacity,85,naive,0.0,1.0,0
small_clinic,high_capacity,85,mvr,0.0,1.0,0
small_clinic,high_capacity,85,riar,0.0,1.0,0
small_clinic,high_capacity,86,gated,2.0999999999999996,1.0,0
small_clinic,high_capacity,86,naive,3.325,1.0,1
small_clinic,high_capacity,86,mvr,3.325,1.0,1
small_clinic,high_capacity,86,riar,31.775000000000006,1.0,5
small_clinic,high_capacity,87,gated,3.5250000000000004,1.0,0
small_clinic,high_capacity,87,naive,3.5250000000000004,1.0,0
small_clinic,high_capacity,87,mvr,3.5250000000000004,1.0,0
small_clinic,high_capacity,87,riar,3.5250000000000004,1.0,0
small_clinic,high_capacity,88,gated,40.0,1.0,0
small_clinic,high_capacity,88,naive,13.4,1.0,0
small_clinic,high_capacity,88,mvr,13.4,1.0,0
small_clinic,high_capacity,88,riar,13.4,1.0,0
small_clinic,high_capacity,89,gated,0.0,1.0,0
small_clinic,high_capacity,89,naive,0.0,1.0,0
small_clinic,high_capacity,89,mvr,0.0,1.0,0
small_clinic,high_capacity,89,riar,0.0,1.0,0
small_clinic,high_capacity,90,gated,27.550000000000004,1.0,0
small_clinic,high_capacity,90,naive,82.975,1.0,38
small_clinic,high_capacity,90,mvr,107.50000000000001,1.0,48
small_clinic,high_capacity,90,riar,24.425,1.0,2
small_clinic,high_capacity,91,gated,112.92500000000001,1.0,0
small_clinic,high_capacity,91,naive,103.74999999999999,1.0,13
small_clinic,high_capacity,91,mvr,19.675,1.0,4
small_clinic,high_capacity,91,riar,44.47500000000001,1.0,3
small_clinic,high_capacity,92,gated,41.325,1.0,0
small_clinic,high_capacity,92,naive,19.825000000000003,1.0,0
small_clinic,high_capacity,92,mvr,14.524999999999999,1.0,0
small_clinic,high_capacity,92,riar,14.524999999999999,1.0,0
small_clinic,high_capacity,93,gated,0.0,1.0,0
small_clinic,high_capacity,93,naive,0.0,1.0,0
small_clinic,high_capacity,93,mvr,0.0,1.0,0
small_clinic,high_capacity,93,riar,0.0,1.0,0
small_clinic,high_capacity,94,gated,12.9,1.0,0
small_clinic,high_capacity,94,naive,23.174999999999997,1.0,6
small_clinic,high_capacity,94,mvr,23.174999999999997,1.0,6
small_clinic,high_capacity,94,riar,2.2,1.0,0
small_clinic,high_capacity,95,gated,0.0,1.0,0
small_clinic,high_capacity,95,naive,0.0,1.0,0
small_clinic,high_capacity,95,mvr,0.0,1.0,0
small_clinic,high_capacity,95,riar,0.0,1.0,0
small_clinic,high_capacity,96,gated,70.74999999999999,1.0,0
small_clinic,high_capacity,96,naive,88.85,1.0,18
small_clinic,high_capacity,96,mvr,52.2,1.0,15
small_clinic,high_capacity,96,riar,34.85,1.0,2
small_clinic,high_capacity,97,gated,86.375,1.0,0
small_clinic,high_capacity,97,naive,45.70000000000001,1.0,23
small_clinic,high_capacity,97,mvr,45.70000000000001,1.0,23
small_clinic,high_capacity,97,riar,38.825,1.0,5
small_clinic,high_capacity,98,gated,100.525,1.0,0
small_clinic,high_capacity,98,naive,5.9,1.0,2
small_clinic,high_capacity,98,mvr,5.9,1.0,2
small_clinic,high_capacity,98,riar,0.0,1.0,0
small_clinic,high_capacity,99,gated,69.85,1.0,0
small_clinic,high_capacity,99,naive,122.675,1.0,10
small_clinic,high_capacity,99,mvr,109.27499999999999,1.0,10
small_clinic,high_capacity,99,riar,41.425000000000004,1.0,0
small_clinic,high_capacity,100,gated,0.0,1.0,0
small_clinic,high_capacity,100,naive,0.0,1.0,0
small_clinic,high_capacity,100,mvr,0.0,1.0,0
small_clinic,high_capacity,100,riar,0.0,1.0,0
small_clinic,high_capacity,101,gated,52.55,1.0,0
small_clinic,high_capacity,101,naive,103.775,1.0,26
small_clinic,high_capacity,101,mvr,52.27499999999999,1.0,17
small_clinic,high_capacity,101,riar,49.025000000000006,1.0,12
small_clinic,high_capacity,102,gated,43.65,1.0,0
small_clinic,high_capacity,102,naive,38.525,1.0,14
small_clinic,high_capacity,102,mvr,38.525,1.0,14
small_clinic,high_capacity,102,riar,11.65,1.0,0
small_clinic,high_capacity,103,gated,14.75,1.0,0
small_clinic,high_capacity,103,naive,4.575,1.0,1
small_clinic,high_capacity,103,mvr,4.575,1.0,1
small_clinic,high_capacity,103,riar,18.7,1.0,4
small_clinic,high_capacity,104,gated,18.275,1.0,0
small_clinic,high_capacity,104,naive,125.7,1.0,41
small_clinic,high_capacity,104,mvr,110.30000000000001,1.0,41
